"Date (dd/mm/yyyy)","Petrol: Delhi (Rs./litre)","Petrol: Mumbai (Rs./litre)","Petrol: Chennai (Rs./litre)","Petrol: Kolkata (Rs./litre)","Diesel: Delhi (Rs./litre)","Diesel: Mumbai (Rs./litre)","Diesel: Chennai (Rs./litre)","Diesel: Kolkata (Rs./litre)"
"30/09/2019",74.420000,80.080000,77.360000,77.100000,67.330000,70.640000,71.190000,69.750000
"01/10/2019",74.610000,80.210000,77.500000,77.230000,67.490000,70.760000,71.300000,69.850000
"02/10/2019",74.610000,80.210000,77.500000,77.230000,67.490000,70.760000,71.300000,69.850000
"03/10/2019",74.510000,80.110000,77.400000,77.140000,67.430000,70.690000,71.240000,69.790000
"04/10/2019",74.330000,79.930000,77.210000,76.960000,67.350000,70.610000,71.150000,69.710000
"05/10/2019",74.040000,79.650000,76.900000,76.670000,67.150000,70.390000,70.940000,69.510000
"06/10/2019",73.890000,79.500000,76.740000,76.530000,67.030000,70.270000,70.810000,69.390000
"07/10/2019",73.760000,79.370000,76.610000,76.400000,66.910000,70.140000,70.680000,69.270000
"08/10/2019",73.590000,79.200000,76.430000,76.230000,66.810000,70.030000,70.570000,69.170000
"09/10/2019",73.590000,79.200000,76.430000,76.230000,66.810000,70.030000,70.570000,69.170000
"10/10/2019",73.540000,79.150000,76.380000,76.180000,66.750000,69.970000,70.510000,69.110000
"11/10/2019",73.420000,79.030000,76.250000,76.070000,66.600000,69.810000,70.350000,68.960000
"12/10/2019",73.320000,78.930000,76.140000,75.970000,66.460000,69.660000,70.200000,68.820000
"13/10/2019",73.320000,78.930000,76.140000,75.970000,66.460000,69.660000,70.200000,68.820000
"14/10/2019",73.320000,78.930000,76.140000,75.970000,66.460000,69.660000,70.200000,68.820000
"15/10/2019",73.270000,78.880000,76.090000,75.920000,66.410000,69.610000,70.150000,68.770000
"16/10/2019",73.270000,78.880000,76.090000,75.920000,66.410000,69.610000,70.150000,68.770000
"17/10/2019",73.270000,78.880000,76.090000,75.920000,66.410000,69.610000,70.150000,68.770000
"18/10/2019",73.270000,78.880000,76.090000,75.920000,66.310000,69.500000,70.040000,68.670000
"19/10/2019",73.270000,78.880000,76.090000,75.920000,66.240000,69.430000,69.960000,68.600000
"20/10/2019",73.270000,78.880000,76.090000,75.920000,66.170000,69.350000,69.890000,68.530000
"21/10/2019",73.270000,78.880000,76.090000,75.920000,66.170000,69.350000,69.890000,68.530000
"22/10/2019",73.220000,78.830000,76.040000,75.870000,66.110000,69.290000,69.830000,68.470000
"23/10/2019",73.220000,78.830000,76.040000,75.870000,66.110000,69.290000,69.830000,68.470000
"24/10/2019",73.170000,78.780000,75.990000,75.820000,66.060000,69.240000,69.770000,68.420000
"25/10/2019",73.060000,78.680000,75.870000,75.710000,66,69.170000,69.710000,68.360000
"26/10/2019",72.980000,78.600000,75.790000,75.630000,65.950000,69.120000,69.650000,68.310000
"27/10/2019",72.980000,78.600000,75.790000,75.630000,65.950000,69.120000,69.650000,68.310000
"28/10/2019",72.980000,78.600000,75.790000,75.630000,65.950000,69.120000,69.650000,68.310000
"29/10/2019",72.920000,78.540000,75.720000,75.570000,65.850000,69.010000,69.550000,68.210000
"30/10/2019",72.920000,78.540000,75.720000,75.570000,65.850000,69.010000,69.550000,68.210000
"31/10/2019",72.920000,78.540000,75.720000,75.570000,65.850000,69.010000,69.550000,68.210000
"01/11/2019",72.860000,78.510000,75.690000,75.550000,65.800000,68.990000,69.520000,68.190000
"02/11/2019",72.810000,78.480000,75.670000,75.520000,65.800000,68.990000,69.520000,68.190000
"03/11/2019",72.740000,78.420000,75.590000,75.450000,65.800000,68.990000,69.520000,68.190000
"04/11/2019",72.650000,78.330000,75.500000,75.370000,65.750000,68.960000,69.500000,68.160000
"05/11/2019",72.600000,78.280000,75.450000,75.320000,65.750000,68.960000,69.500000,68.160000
"06/11/2019",72.600000,78.280000,75.450000,75.320000,65.750000,68.960000,69.500000,68.160000
"07/11/2019",72.600000,78.280000,75.450000,75.320000,65.750000,68.960000,69.500000,68.160000
"08/11/2019",72.700000,78.380000,75.550000,75.410000,65.840000,69.060000,69.590000,68.250000
"09/11/2019",72.850000,78.520000,75.710000,75.560000,65.910000,69.130000,69.670000,68.320000
"10/11/2019",73.050000,78.720000,75.920000,75.760000,65.910000,69.130000,69.670000,68.320000
"11/11/2019",73.200000,78.870000,76.080000,75.910000,65.850000,69.070000,69.600000,68.260000
"12/11/2019",73.300000,78.970000,76.180000,76,65.790000,69.010000,69.540000,68.200000
"13/11/2019",73.300000,78.970000,76.180000,76,65.790000,69.010000,69.540000,68.200000
"14/11/2019",73.450000,79.120000,76.340000,76.150000,65.790000,69.010000,69.540000,68.200000
"15/11/2019",73.630000,79.300000,76.530000,76.330000,65.790000,69.010000,69.540000,68.200000
"16/11/2019",73.770000,79.440000,76.680000,76.470000,65.790000,69.010000,69.540000,68.200000
"17/11/2019",73.890000,79.550000,76.810000,76.580000,65.790000,69.010000,69.540000,68.200000
"18/11/2019",74.050000,79.710000,76.970000,76.740000,65.790000,69.010000,69.540000,68.200000
"19/11/2019",74.200000,79.860000,77.130000,76.890000,65.840000,69.060000,69.590000,68.250000
"20/11/2019",74.200000,79.860000,77.130000,76.890000,65.840000,69.060000,69.590000,68.250000
"21/11/2019",74.200000,79.860000,77.130000,76.890000,65.840000,69.060000,69.590000,68.250000
"22/11/2019",74.350000,80.010000,77.290000,77.040000,65.840000,69.060000,69.590000,68.250000
"23/11/2019",74.440000,80.100000,77.380000,77.120000,65.790000,69.010000,69.540000,68.200000
"24/11/2019",74.540000,80.200000,77.490000,77.220000,65.730000,68.940000,69.470000,68.140000
"25/11/2019",74.660000,80.320000,77.620000,77.340000,65.730000,68.940000,69.470000,68.140000
"26/11/2019",74.760000,80.420000,77.720000,77.440000,65.730000,68.940000,69.470000,68.140000
"27/11/2019",74.760000,80.420000,77.720000,77.440000,65.730000,68.940000,69.470000,68.140000
"28/11/2019",74.760000,80.420000,77.720000,77.440000,65.730000,68.940000,69.470000,68.140000
"29/11/2019",74.810000,80.460000,77.770000,77.490000,65.780000,69,69.530000,68.190000
"30/11/2019",74.860000,80.510000,77.830000,77.540000,65.780000,69,69.530000,68.190000
"01/12/2019",74.910000,80.590000,77.910000,77.610000,65.780000,69,69.530000,68.190000
"02/12/2019",74.910000,80.590000,77.910000,77.610000,65.780000,69,69.530000,68.190000
"03/12/2019",74.910000,80.590000,77.910000,77.610000,65.780000,69,69.530000,68.190000
"04/12/2019",74.910000,80.590000,77.910000,77.610000,65.780000,69,69.530000,68.190000
"05/12/2019",74.910000,80.590000,77.910000,77.610000,65.780000,69,69.530000,68.190000
"06/12/2019",74.860000,80.510000,77.830000,77.540000,65.780000,69,69.530000,68.190000
"07/12/2019",74.860000,80.510000,77.830000,77.540000,65.840000,69.060000,69.590000,68.250000
"08/12/2019",74.950000,80.600000,77.920000,77.620000,65.940000,69.170000,69.700000,68.350000
"09/12/2019",75,80.650000,77.970000,77.670000,66.040000,69.270000,69.810000,68.450000
"10/12/2019",75,80.650000,77.970000,77.670000,66.040000,69.270000,69.810000,68.450000
"11/12/2019",75,80.650000,77.970000,77.670000,66.040000,69.270000,69.810000,68.450000
"12/12/2019",74.950000,80.600000,77.920000,77.610000,66.040000,69.270000,69.810000,68.450000
"13/12/2019",74.890000,80.540000,77.860000,77.550000,66.040000,69.270000,69.810000,68.450000
"14/12/2019",74.840000,80.490000,77.810000,77.500000,66.040000,69.270000,69.810000,68.450000
"15/12/2019",74.740000,80.400000,77.700000,77.400000,66.040000,69.270000,69.810000,68.450000
"16/12/2019",74.690000,80.350000,77.650000,77.350000,66.040000,69.270000,69.810000,68.450000
"17/12/2019",74.630000,80.290000,77.580000,77.290000,66.040000,69.270000,69.810000,68.450000
"18/12/2019",74.630000,80.290000,77.580000,77.290000,66.040000,69.270000,69.810000,68.450000
"19/12/2019",74.630000,80.290000,77.580000,77.290000,66.190000,69.430000,69.970000,68.600000
"20/12/2019",74.630000,80.290000,77.580000,77.290000,66.340000,69.590000,70.130000,68.750000
"21/12/2019",74.630000,80.290000,77.580000,77.290000,66.540000,69.800000,70.340000,68.950000
"22/12/2019",74.630000,80.290000,77.580000,77.290000,66.740000,70.010000,70.560000,69.150000
"23/12/2019",74.630000,80.290000,77.580000,77.290000,66.940000,70.230000,70.770000,69.350000
"24/12/2019",74.630000,80.290000,77.580000,77.290000,66.990000,70.280000,70.820000,69.400000
"25/12/2019",74.630000,80.290000,77.580000,77.290000,66.990000,70.280000,70.820000,69.400000
"26/12/2019",74.680000,80.340000,77.640000,77.340000,67.090000,70.390000,70.930000,69.500000
"27/12/2019",74.740000,80.400000,77.700000,77.400000,67.240000,70.550000,71.090000,69.660000
"28/12/2019",74.740000,80.400000,77.700000,77.400000,67.410000,70.730000,71.270000,69.830000
"29/12/2019",74.880000,80.530000,77.850000,77.540000,67.600000,70.930000,71.480000,70.020000
"30/12/2019",75.040000,80.690000,78.020000,77.700000,67.780000,71.120000,71.670000,70.200000
"31/12/2019",75.140000,80.790000,78.120000,77.790000,67.960000,71.310000,71.860000,70.380000
"01/01/2020",75.140000,80.790000,78.120000,77.790000,67.960000,71.310000,71.860000,70.380000
"02/01/2020",75.250000,80.870000,78.200000,77.870000,68.100000,71.430000,71.980000,70.490000
"03/01/2020",75.350000,80.940000,78.280000,77.940000,68.250000,71.560000,72.120000,70.610000
"04/01/2020",75.450000,81.040000,78.390000,78.040000,68.400000,71.720000,72.280000,70.760000
"05/01/2020",75.540000,81.130000,78.480000,78.130000,68.510000,71.840000,72.390000,70.870000
"06/01/2020",75.690000,81.280000,78.640000,78.280000,68.680000,72.020000,72.580000,71.040000
"07/01/2020",75.740000,81.330000,78.690000,78.330000,68.790000,72.140000,72.690000,71.150000
"08/01/2020",75.740000,81.330000,78.690000,78.330000,68.790000,72.140000,72.690000,71.150000
"09/01/2020",75.810000,81.400000,78.770000,78.390000,68.940000,72.290000,72.850000,71.310000
"10/01/2020",75.960000,81.550000,78.920000,78.540000,69.050000,72.410000,72.970000,71.420000
"11/01/2020",76.010000,81.600000,78.980000,78.590000,69.170000,72.540000,73.100000,71.540000
"12/01/2020",75.900000,81.490000,78.860000,78.480000,69.110000,72.470000,73.040000,71.480000
"13/01/2020",75.800000,81.390000,78.760000,78.390000,69.060000,72.420000,72.980000,71.430000
"14/01/2020",75.700000,81.290000,78.650000,78.290000,69.060000,72.420000,72.980000,71.430000
"15/01/2020",75.700000,81.290000,78.650000,78.290000,69.060000,72.420000,72.980000,71.430000
"16/01/2020",75.550000,81.140000,78.490000,78.140000,68.920000,72.270000,72.830000,71.290000
"17/01/2020",75.410000,81,78.340000,78,68.770000,72.110000,72.670000,71.130000
"18/01/2020",75.260000,80.850000,78.190000,77.850000,68.610000,71.940000,72.500000,70.970000
"19/01/2020",75.090000,80.680000,78.010000,77.690000,68.450000,71.770000,72.330000,70.810000
"20/01/2020",74.980000,80.580000,77.890000,77.580000,68.260000,71.570000,72.130000,70.620000
"21/01/2020",74.820000,80.420000,77.720000,77.420000,68.050000,71.350000,71.900000,70.410000
"22/01/2020",74.820000,80.420000,77.720000,77.420000,68.050000,71.350000,71.900000,70.410000
"23/01/2020",74.650000,80.250000,77.540000,77.260000,67.860000,71.150000,71.700000,70.220000
"24/01/2020",74.430000,80.030000,77.310000,77.040000,67.610000,70.880000,71.430000,69.970000
"25/01/2020",74.160000,79.760000,77.030000,76.770000,67.310000,70.560000,71.110000,69.670000
"26/01/2020",73.860000,79.470000,76.710000,76.480000,66.960000,70.190000,70.730000,69.320000
"27/01/2020",73.710000,79.320000,76.560000,76.330000,66.710000,69.930000,70.470000,69.070000
"28/01/2020",73.600000,79.210000,76.440000,76.220000,66.580000,69.790000,70.330000,68.940000
"29/01/2020",73.600000,79.210000,76.440000,76.220000,66.580000,69.790000,70.330000,68.940000
"30/01/2020",73.360000,78.970000,76.190000,75.990000,66.360000,69.560000,70.090000,68.720000
"31/01/2020",73.270000,78.880000,76.090000,75.900000,66.280000,69.470000,70.010000,68.640000
"01/02/2020",73.190000,78.830000,76.030000,75.850000,66.220000,69.420000,69.960000,68.590000
"02/02/2020",73.100000,78.750000,75.950000,75.770000,66.140000,69.360000,69.890000,68.540000
"03/02/2020",73.040000,78.690000,75.890000,75.710000,66.090000,69.270000,69.810000,68.460000
"04/02/2020",72.980000,78.630000,75.830000,75.650000,66.040000,69.220000,69.760000,68.410000
"05/02/2020",72.980000,78.630000,75.830000,75.650000,66.040000,69.220000,69.760000,68.410000
"06/02/2020",72.890000,78.550000,75.730000,75.570000,65.920000,69.090000,69.630000,68.290000
"07/02/2020",72.680000,78.340000,75.510000,75.360000,65.680000,68.840000,69.370000,68.040000
"08/02/2020",72.450000,78.110000,75.270000,75.130000,65.430000,68.570000,69.100000,67.790000
"09/02/2020",72.230000,77.890000,75.040000,74.920000,65.230000,68.360000,68.890000,67.590000
"10/02/2020",72.100000,77.760000,74.900000,74.740000,65.070000,68.190000,68.720000,67.390000
"11/02/2020",71.940000,77.600000,74.730000,74.580000,64.870000,67.980000,68.500000,67.190000
"12/02/2020",71.940000,77.600000,74.730000,74.580000,64.870000,67.980000,68.500000,67.190000
"13/02/2020",71.940000,77.600000,74.730000,74.580000,64.820000,67.930000,68.450000,67.140000
"14/02/2020",71.940000,77.600000,74.730000,74.580000,64.770000,67.870000,68.400000,67.090000
"15/02/2020",71.940000,77.600000,74.730000,74.580000,64.770000,67.870000,68.400000,67.090000
"16/02/2020",71.940000,77.600000,74.730000,74.580000,64.700000,67.800000,68.320000,67.020000
"17/02/2020",71.940000,77.600000,74.730000,74.580000,64.700000,67.800000,68.320000,67.020000
"18/02/2020",71.890000,77.560000,74.680000,74.530000,64.650000,67.750000,68.270000,66.970000
"19/02/2020",71.890000,77.560000,74.680000,74.530000,64.650000,67.750000,68.270000,66.970000
"20/02/2020",71.890000,77.560000,74.680000,74.530000,64.650000,67.750000,68.270000,66.970000
"21/02/2020",71.890000,77.560000,74.680000,74.530000,64.650000,67.750000,68.270000,66.970000
"22/02/2020",71.940000,77.600000,74.730000,74.580000,64.650000,67.750000,68.270000,66.970000
"23/02/2020",72.010000,77.670000,74.810000,74.650000,64.700000,67.800000,68.320000,67.020000
"24/02/2020",72.010000,77.670000,74.810000,74.650000,64.700000,67.800000,68.320000,67.020000
"25/02/2020",72.010000,77.670000,74.810000,74.650000,64.700000,67.800000,68.320000,67.020000
"26/02/2020",72.010000,77.670000,74.810000,74.650000,64.700000,67.800000,68.320000,67.020000
"27/02/2020",71.960000,77.620000,74.750000,74.600000,64.650000,67.750000,68.270000,66.970000
"28/02/2020",71.960000,77.620000,74.750000,74.600000,64.600000,67.690000,68.210000,66.920000
"29/02/2020",71.890000,77.560000,74.680000,74.530000,64.510000,67.600000,68.120000,66.830000
"01/03/2020",71.710000,77.400000,74.510000,74.380000,64.300000,67.340000,67.860000,66.630000
"02/03/2020",71.490000,77.180000,74.280000,74.160000,64.100000,67.130000,67.650000,66.430000
"03/03/2020",71.440000,77.130000,74.230000,74.110000,64.030000,67.050000,67.570000,66.360000
"04/03/2020",71.440000,77.130000,74.230000,74.110000,64.030000,67.050000,67.570000,66.360000
"05/03/2020",71.290000,76.980000,74.070000,73.960000,63.940000,66.960000,67.470000,66.270000
"06/03/2020",71.140000,76.830000,73.910000,73.820000,63.810000,66.820000,67.340000,66.140000
"07/03/2020",71.020000,76.710000,73.780000,73.700000,63.690000,66.690000,67.210000,66.020000
"08/03/2020",70.830000,76.530000,73.580000,73.510000,63.510000,66.500000,67.010000,65.840000
"09/03/2020",70.590000,76.290000,73.330000,73.280000,63.260000,66.240000,66.750000,65.590000
"10/03/2020",70.290000,75.990000,73.020000,72.980000,63.010000,65.970000,66.480000,65.340000
"11/03/2020",70.290000,75.990000,73.020000,72.980000,63.010000,65.970000,66.480000,65.340000
"12/03/2020",70.140000,75.840000,72.860000,72.830000,62.890000,65.840000,66.350000,65.220000
"13/03/2020",70,75.700000,72.710000,72.700000,62.740000,65.680000,66.190000,65.070000
"14/03/2020",69.870000,75.570000,72.570000,72.570000,62.580000,65.510000,66.020000,64.910000
"15/03/2020",69.750000,75.460000,72.450000,72.450000,62.440000,65.370000,65.870000,64.770000
"16/03/2020",69.590000,75.300000,72.280000,72.290000,62.290000,65.210000,65.710000,64.620000
"17/03/2020",69.590000,75.300000,72.280000,72.290000,62.290000,65.210000,65.710000,64.620000
"18/03/2020",69.590000,75.300000,72.280000,72.290000,62.290000,65.210000,65.710000,64.620000
"19/03/2020",69.590000,75.300000,72.280000,72.290000,62.290000,65.210000,65.710000,64.620000
"20/03/2020",69.590000,75.300000,72.280000,72.290000,62.290000,65.210000,65.710000,64.620000
"21/03/2020",69.590000,75.300000,72.280000,72.290000,62.290000,65.210000,65.710000,64.620000
"22/03/2020",69.590000,75.300000,72.280000,72.290000,62.290000,65.210000,65.710000,64.620000
"23/03/2020",69.590000,75.300000,72.280000,72.290000,62.290000,65.210000,65.710000,64.620000
"24/03/2020",69.590000,75.300000,72.280000,72.290000,62.290000,65.210000,65.710000,64.620000
"25/03/2020",69.590000,75.300000,72.280000,72.290000,62.290000,65.210000,65.710000,64.620000
"26/03/2020",69.590000,75.300000,72.280000,72.290000,62.290000,65.210000,65.710000,64.620000
"27/03/2020",69.590000,75.300000,72.280000,72.290000,62.290000,65.210000,65.710000,64.620000
"28/03/2020",69.590000,75.300000,72.280000,72.290000,62.290000,65.210000,65.710000,64.620000
"29/03/2020",69.590000,75.300000,72.280000,72.290000,62.290000,65.210000,65.710000,64.620000
"30/03/2020",69.590000,75.300000,72.280000,72.290000,62.290000,65.210000,65.710000,64.620000
"31/03/2020",69.590000,75.300000,72.280000,72.290000,62.290000,65.210000,65.710000,64.620000
"01/04/2020",69.590000,76.310000,72.280000,73.300000,62.290000,66.210000,65.710000,65.620000
"02/04/2020",69.590000,76.310000,72.280000,73.300000,62.290000,66.210000,65.710000,65.620000
"03/04/2020",69.590000,76.310000,72.280000,73.300000,62.290000,66.210000,65.710000,65.620000
"04/04/2020",69.590000,76.310000,72.280000,73.300000,62.290000,66.210000,65.710000,65.620000
"05/04/2020",69.590000,76.310000,72.280000,73.300000,62.290000,66.210000,65.710000,65.620000
"06/04/2020",69.590000,76.310000,72.280000,73.300000,62.290000,66.210000,65.710000,65.620000
"07/04/2020",69.590000,76.310000,72.280000,73.300000,62.290000,66.210000,65.710000,65.620000
"08/04/2020",69.590000,76.310000,72.280000,73.300000,62.290000,66.210000,65.710000,65.620000
"09/04/2020",69.590000,76.310000,72.280000,73.300000,62.290000,66.210000,65.710000,65.620000
"10/04/2020",69.590000,76.310000,72.280000,73.300000,62.290000,66.210000,65.710000,65.620000
"11/04/2020",69.590000,76.310000,72.280000,73.300000,62.290000,66.210000,65.710000,65.620000
"12/04/2020",69.590000,76.310000,72.280000,73.300000,62.290000,66.210000,65.710000,65.620000
"13/04/2020",69.590000,76.310000,72.280000,73.300000,62.290000,66.210000,65.710000,65.620000
"14/04/2020",69.590000,76.310000,72.280000,73.300000,62.290000,66.210000,65.710000,65.620000
