"yyyymm","PET.LPG.CON","PET.NAP.CON","PET.MSP.CON","PET.ATF.CON","PET.SKO.CON","PET.HSD.CON","PET.LDO.CON","PET.LUB.CON","PET.SEC.CON","PET.BIT.CON","PET.PCK.CON","PET.OTH.CON","PET.TOT.CON","PET.TOT.PRD","GAS.PRD.GRS","GAS.PRD.NET","GAS.IMP","GAS.IMP.PRV","GAS.CON.PWR","GAS.CON.CGD","GAS.CON.REF","GAS.CON.INT","GAS.CON.TEA","GAS.CON.IND","GAS.CON.MFG","GAS.CON.OTH","GAS.CON.FRT","GAS.CON.PET","GAS.CON.SHR","GAS.CON.IRN","GAS.CON.TOT","COL.HRD.PRD.CIL.REV","COL.HRD.DES.CIL.REV","COL.HRD.PRD.CIL.PRV","COL.HRD.DES.CIL.PRV","COL.HRD.PRD.SCCL.PRV","COL.HRD.DES.SCCL.PRV","COL.HRD.PRD.SCCL.REV","COL.HRD.DES.SCCL.REV","COL.HRD.IMP.CIS","COL.HRD.EXP.CIS","COL.HRD.IMP.COK.DOC","COL.HRD.IMP.STM.DOC","COL.HRD.IMP.TOT.DOC","COL.HRD.PRD.PRV","COL.LIG.PRD.PRV","COL.HRD.PRD.REV","COL.LIG.PRD.REV","COL.HRD.PRD.ECL.MCL","COL.HRD.PRD.BCCL.MCL","COL.HRD.PRD.CCL.MCL","COL.HRD.PRD.NCL.MCL","COL.HRD.PRD.WCL.MCL","COL.HRD.PRD.SECL.MCL","COL.HRD.PRD.MCL.MCL","COL.HRD.PRD.NEC.MCL","COL.HRD.PRD.CIL.MCL","COL.HRD.PRD.SCCL.MCL","COL.HRD.PRD.CaptivesOthers.MCL","COL.HRD.PRD.GrandTotal.MCL","COL.HRD.DES.ECL.MCL","COL.HRD.DES.BCCL.MCL","COL.HRD.DES.CCL.MCL","COL.HRD.DES.NCL.MCL","COL.HRD.DES.WCL.MCL","COL.HRD.DES.SECL.MCL","COL.HRD.DES.MCL.MCL","COL.HRD.DES.NEC.MCL","COL.HRD.DES.CIL.MCL","COL.HRD.DES.SCCL.MCL","COL.HRD.DES.CaptivesOthers.MCL","COL.HRD.DES.GrandTotal.MCL","COL.LIG.PRD.NLCIL.MCL","COL.LIG.PRD.GMDCL.MCL","COL.LIG.PRD.GIPCL.MCL","COL.LIG.PRD.RSMML.MCL","COL.LIG.PRD.BLMCL.MCL","COL.LIG.PRD.GHCL.MCL","COL.LIG.PRD.VSLignite.MCL","COL.LIG.PRD.GSPL.MCL","COL.LIG.PRD.GrandTotal.MCL","COL.LIG.DES.NLCIL.MCL","COL.LIG.DES.GMDCL.MCL","COL.LIG.DES.GIPCL.MCL","COL.LIG.DES.RSMML.MCL","COL.LIG.DES.BLMCL.MCL","COL.LIG.DES.GHCL.MCL","COL.LIG.DES.VSLignite.MCL","COL.LIG.DES.GSPL.MCL","COL.LIG.DES.GrandTotal.MCL","COL.HRD.PRD.UNS","COL.LIG.PRD.UNS","COL.HRD.PRD.CAP.CAB","COL.HRD.PRD.CIL.MCL.YTD","COL.HRD.PRD.SCCL.MCL.YTD","COL.HRD.PRD.CAP.MCL.YTD","COL.HRD.PRD.OTH.MCL.YTD","COL.HRD.PRD.TOT.MCL.YTD","COL.HRD.DES.CIL.MCL.YTD","COL.HRD.DES.SCCL.MCL.YTD","COL.HRD.DES.CAP.MCL.YTD","COL.HRD.DES.OTH.MCL.YTD","COL.HRD.DES.TOT.MCL.YTD","COL.HRD.CON.PWR.ALL","COL.HRD.IMP.PWR.ALL","COL.HRD.STC.PWR.LNK","COL.HRD.STC.PWR.ALL","COL.HRD.PRD.PCS","COL.HRD.DES.PCS","COL.LIG.PRD.PCS","COL.LIG.DES.PCS","COL.COK.IMP.PCS","COL.STM.IMP.PCS","COL.TOT.IMP.PCS","COL.CKE.IMP.PCS","COL.COK.EXP.PCS","COL.STM.EXP.PCS","COL.TOT.EXP.PCS","COL.CKE.EXP.PCS","COL.RAW.STK.PCS","COL.LIG.STK.PCS","COL.WCK.STK.PCS","COL.WST.STK.PCS","COL.CMI.STK.PCS","COL.NCM.STK.PCS","COL.CKE.STK.PCS","COL.RCC.STK.PCS","COL.RNC.STK.PCS","COL.HRD.PRD.CDR","COL.HRD.DES.CDR","COL.COK.PRD.CDR","COL.COK.DES.CDR","COL.STM.PRD.CDR","COL.STM.DES.CDR","COL.LIG.PRD.CDR","COL.LIG.DES.CDR","COL.HRD.STK.CDR","COL.LIG.STK.CDR","DUE.CIL","DUE.GEN","DUE.CPSU","CEM.PRD.OEA","ELY.GEN.POS.TOT.NR","ELY.GEN.POS.TOT.WR","ELY.GEN.POS.TOT.SR","ELY.GEN.POS.TOT.ER","ELY.GEN.POS.TOT.NER","ELY.GEN.POS.TOT.India","ELY.DEM.POS.TOT.NR","ELY.DEM.POS.TOT.WR","ELY.DEM.POS.TOT.SR","ELY.DEM.POS.TOT.ER","ELY.DEM.POS.TOT.NER","ELY.DEM.POS.TOT.India","ELY.GEN.POS.THM","ELY.GEN.POS.COL","ELY.GEN.POS.LIG","ELY.GEN.POS.NUC","ELY.GEN.POS.GAS","ELY.GEN.POS.RES","ELY.GEN.POS.HYD","ELY.GEN.POS.SOL","ELY.GEN.POS.WND","ELY.GEN.POS.DEM","ELY.GEN.CEA.THM","ELY.GEN.CEA.NUC","ELY.GEN.CEA.HYD","ELY.GEN.CEA.BHU","ELY.PLF.CEA.THM","ELY.PLF.CEA.NUC","ELY.GEN.CEA.WND","ELY.GEN.CEA.SOL","ELY.GEN.CEA.BIO","ELY.GEN.CEA.BAG","ELY.GEN.CEA.SHY","ELY.GEN.CEA.OTH","ELY.GEN.CEA.TOT","ELY.CUF.HYD","ELY.CUF.COL","ELY.CUF.GAS","ELY.CUF.RES","ELY.CUF.NUC","ELY.CUF.SHY","ELY.CUF.SOL","ELY.CUF.WND","ELY.CUF.BIO","IDY.PRD.OEA.COL.OLD","IDY.PRD.OEA.CRU.OLD","IDY.PRD.OEA.GAS.OLD","IDY.PRD.OEA.PET.OLD","IDY.PRD.OEA.FER.OLD","IDY.PRD.OEA.STL.OLD","IDY.PRD.OEA.CEM.OLD","IDY.PRD.OEA.ELY.OLD","IDY.PRD.OEA.COL","IDY.PRD.OEA.CRU","IDY.PRD.OEA.GAS","IDY.PRD.OEA.PET","IDY.PRD.OEA.FER","IDY.PRD.OEA.STL","IDY.PRD.OEA.CEM","IDY.PRD.OEA.ELY","ALU.PRD.Nalco.KTN","ALU.PRD.Malco.KTN","ALU.PRD.Balco.KTN","ALU.PRD.Hindalco.KTN","ALU.PRD.Vedanta.KTN","ALU.PRD.Total.KTN"
202209,2440.862383,976.956322,2827.021356,592.143626,40.965379,6252.519720,62.048576,266.022958,604.330326,362.760359,1381.868787,1064.967835,16872.467626,20346.809413,2852.275123,2790.537032,1877.906362,2365,644.914774,959.830642,271.905802,149.074186,23.127682,29.426000,12.144000,713.504118,1607.846750,147.032721,80.088608,77.702708,4716.597992,45.700000,48.900000,45.700000,48.900000,4.930000,4.780000,4.930000,4.780000,20.045992,0.126687,4.439956,13.660670,20.071445,58,2.700000,57.981000,2.740000,2.150000,2.730000,4.210000,10.180000,2.860000,9.160000,14.370000,0.010000,45.670000,4.930000,7.440000,58.040000,2.320000,2.650000,4.400000,10.180000,3.560000,10.840000,14.950000,0.010000,48.910000,4.780000,7.410000,61.100000,1.700000,0.450000,0,0.110000,0.320000,0,0.080000,0.080000,2.740000,2.040000,0.450000,0,0.110000,0.320000,0.010000,0.090000,0.100000,3.120000,,,6.891000,45.670000,4.930000,6.579000,0.442000,57.622000,48.870000,4.776000,6.867000,0.445000,60.958000,61.665169,5.034046,,-3.265316,58.070000,61.021000,2.732000,3.153000,4.440000,15.444000,19.884000,0.187000,0,0.065380,0.065380,0.002960,35.566000,1.181000,0.110000,0.057000,0.438000,0.067000,,,,58.034000,61.037000,4.278000,4.112000,53.756000,56.925000,2.733000,3.154000,35.480000,1.181000,14461.480000,21740.983700,,30351.375000,38201,41037,30958,21054,2248,133489,43069,36571,29628,16295,1824,127391,88414,85835,2579,3324,1713,16031,24062,7733,6444,127391,93295.940000,3412.520000,22016.560000,1270.500000,60.571221,69.905769,6654.485738,8207.725820,172.312679,164.799000,1539.553739,204.410100,135668.307075,0.652688,0.603394,0.098411,0.199291,0.699058,43.694323,18.980917,22.305434,4.587777,,,,,,,,,58.601656,2386.952653,2792.737689,20354.058221,4104.079083,10900.368000,30351.375000,136950.416115,37.343000,,45.749000,109,141.791000,333.883000
202210,2394.042811,860.537095,2996.488298,615.777712,33.562835,6986.031775,66.194868,354.573770,592.400858,590.081313,1722.465684,1366.515921,18578.672940,20920.904018,2893.312177,2828.515424,1977.003660,2411,605.063555,943.574945,250.978761,151.531405,18.999245,59.645640,30.510413,686.957902,1688.516730,102.818419,95.817002,77.122639,4711.536657,52.900000,53.700000,52.900000,53.700000,5.220000,5.130000,5.220000,5.130000,17.643912,0.090690,4.594450,10.973281,17.448885,66.200000,3.500000,66.316000,3.486000,2.340000,2.880000,5.430000,10.700000,4.600000,11.800000,15.190000,0.010000,52.940000,5.220000,8.160000,66.320000,2.400000,2.690000,5.250000,10.800000,4.300000,12.570000,15.680000,0,53.690000,5.130000,8.310000,67.130000,1.820000,0.740000,0.110000,0.130000,0.550000,0.010000,0.020000,0.110000,3.490000,1.990000,0.740000,0.110000,0.130000,0.550000,0.010000,0.020000,0.110000,3.670000,,,7.424000,52.940000,5.215000,7.464000,0.526000,66.145000,53.712000,5.131000,7.479000,0.522000,66.844000,58.342900,4.538800,,1.984116,66.386000,67.093000,3.363000,3.460000,4.594000,12.535000,17.129000,0.317000,0.020300,0.050570,0.070870,0.001310,33.689000,1.085000,0.098000,0.164000,0.430000,0.080000,,,,66.329000,67.107000,4.696000,4.432000,61.633000,62.675000,3.315000,3.460000,33.618000,1.085000,13722.310000,20719.113700,,29682.000000,31264,38698,27770,20544,2134,120408,33501,36802,27780,15215,1613,114917,84040,81391,2649,4158,1463,12901,17808,8107,3205,114917,88185.580000,4219.260000,16178.670000,917.600000,55.796142,83.643782,3421.801295,8726.831883,215.178039,348.192000,1297.675504,228.889000,122822.077721,0.464150,0.552652,0.086104,0.160697,0.836438,35.512318,19.160054,11.014710,7.419623,,,,,,,,,67.012718,2456.783715,2827.598492,20912.863480,4184.868042,11184.231750,29682.000000,123723.081367,37.972000,,47.185000,113,143.288000,341.445000
202211,2461.305694,931.294231,2860.923627,617.860710,38.470309,7762.961849,56.861558,301.779640,581.755932,845.245381,1514.637637,1127.792251,19100.888821,20261.980512,2839.673171,2779.465707,2218.561107,2322,648.491816,955.409601,300.590847,145.872800,15.998317,85.655435,18.810000,672.081994,1601.945600,133.040727,83.809567,67.534949,4729.241653,60.700000,59.400000,60.700000,59.400000,6.050000,5.940000,6.050000,5.940000,19.298694,0.049350,4.950967,12.421663,19.334815,76.100000,3.200000,76.143000,3.233000,2.740000,3.250000,6.510000,11.070000,5.920000,14.610000,16.580000,0.020000,60.700000,6.050000,9.420000,76.160000,2.800000,3.050000,6.590000,11.350000,5.270000,13.890000,16.430000,0.010000,59.380000,5.940000,9.020000,74.340000,1.420000,0.630000,0.320000,0.160000,0.530000,0.030000,0.090000,0.060000,3.230000,1.770000,0.630000,0.320000,0.160000,0.460000,0.010000,0.100000,0.070000,3.520000,,,8.479000,60.700000,6.053000,,,76.025000,59.380000,5.944000,,,74.383000,61.043600,3.177200,,2.786800,76.122000,74.339000,3.448000,3.712000,4.951000,13.857000,18.808000,0.526000,0,0.041070,0.041070,0.002520,35.466000,0.820000,0.125000,0.104000,0.499000,0.093000,,,,76.167000,74.350000,5.562000,5.226000,70.605000,69.124000,3.231000,3.712000,35.393000,0.820000,14631.150000,20578.633700,,31422.375000,29079,42322,26292,18618,1725,117988,31264,40312,27547,12282,1409,112815,90236,87692,2544,3829,1548,11730,10691,7506,2472,112815,94462.840000,3869.670000,9880.410000,231.100000,61.366622,79.270526,2489.498594,7976.879419,190.206496,1517.635700,1009.277179,209.912010,121606.319398,0.292908,0.611359,0.098406,0.155649,0.792705,28.467760,17.928537,8.258102,23.242149,,,,,,,,,76.986490,2405.997488,2781.117421,20269.390758,4175.173367,11070.686250,31422.375000,121823.022232,36.459000,,46.263000,109,138.944000,330.666000
202212,2569.590534,1039.611041,2983.706612,658.999818,39.732904,7787.433726,65.139324,297.187634,622.031762,716.698178,1418.600795,1339.916465,19538.648793,23594.968649,2951.047713,2887.603928,2135.759411,2266,674.558637,1001.992234,295.433609,150.004028,6.519236,108.634853,10.500000,679.231449,1607.587962,187.357072,81.362205,69.425523,4872.606809,66.400000,62.700000,66.400000,62.700000,6.730000,6.720000,6.730000,6.720000,18.429729,0.143787,4.957453,10.975164,18.429727,83.300000,3.500000,83.909000,3.474000,3.160000,3.560000,7.200000,11.480000,6.610000,16.760000,17.630000,0.020000,66.420000,6.730000,10.760000,83.910000,3.070000,3.240000,6.770000,11.450000,5.870000,15.550000,16.740000,0.020000,62.710000,6.720000,10.200000,79.630000,1.550000,0.740000,0.370000,0.090000,0.480000,0.020000,0.120000,0.110000,3.470000,1.380000,0.740000,0.370000,0.090000,0.470000,0.010000,0.100000,0.110000,3.270000,,,9.132000,66.420000,6.727000,,,83.105000,62.718000,6.723000,,,78.997000,66.403716,2.804726,,1.334296,84.108000,79.622000,3.641000,3.445000,4.957000,13.105000,18.063000,0.365000,0.000070,0.111060,0.111130,0.004630,39.724000,1.016000,0.135000,0.168000,0.500000,0.124000,,,,83.930000,79.634000,5.820000,5.304000,78.110000,74.330000,3.463000,3.444000,39.656000,1.016000,15386.610000,21997.293700,,35343,32013,48000,27537,19368,1620,128535,34319,43542,29569,12340,1422,121195,100670,98443,2227,3758,1697,13279,9113,7659,3961,121195,102942.250000,3901.580000,8590.760000,68.800000,65.107566,77.346005,3996.145621,8207.508046,325.611509,2097.861854,758.455625,209.841595,131030.004250,0.246460,0.646094,0.097803,0.173454,0.773460,20.700549,17.612664,12.820450,31.917315,,,,,,,,,84.754082,2482.176828,2885.699831,23588.355326,4197.794275,12042.131083,35343,131104.080315,38.204000,,48.670000,110.439560,133.319000,330.632560
202301,2506.878336,1132.802603,2827.476510,667.836191,33.312840,7178.066940,50.197070,301.600434,594.729356,708.466166,1382.115467,1127.123422,18510.605334,24042.579011,2974.840601,2913.137474,1909.478622,2266,656.986208,990.816016,305.114662,151.832695,0.884137,84.396223,21.432191,674.055128,1676.918425,172.646188,84.688408,85.944473,4905.714755,71.900000,64.400000,71.900000,64.500000,6.870000,6.840000,6.870000,6.840000,14.621360,0.100170,4.565247,9.132953,14.621359,,,90.421000,3.970000,3.330000,3.510000,7.160000,11.420000,7.970000,19.440000,19.040000,0.030000,71.880000,6.870000,11.670000,90.420000,3.330000,3.160000,6.760000,11.600000,6.490000,15.730000,17.350000,0.020000,64.450000,6.840000,10.730000,82.020000,2.040000,0.800000,0.360000,0.150000,0.550000,0,0.100000,0.160000,4.170000,2,0.800000,0.360000,0.150000,0.540000,0.010000,0.100000,0.160000,4.120000,,,10.604000,71.880000,6.880000,,,90.960000,64.380000,6.850000,,,82.620000,68.654677,2.927591,,1.028574,90.544000,82.001000,4.169000,4.118000,4.565000,9.825000,14.391000,0.221000,0,0.091190,0.091190,0.001250,48.124000,1.066000,0.127000,0.145000,0.524000,0.146000,,,,90.419000,82.009000,5.756000,5.162000,84.663000,76.847000,3.985000,4.118000,48.053000,1.066000,16856.750000,21725.710000,,35323.875000,33824,50149,30492,20827,1673,136968,35808,43268,32392,13228,1468,126162,107261,104407,2854,4106,1810,15218,8568,8579,5036,126162,106393.710000,4118.920000,8063.150000,45.100000,66.850570,81.654614,5013.743361,9290.014919,331.449465,2261.974330,638.226638,199.974941,136311.163653,0.231324,0.665560,0.102005,0.196117,0.816546,17.392648,19.633546,16.068255,34.148547,,,,,,,,,91.280698,2485.350967,2912.813789,24045.559629,4388.456217,12584.626250,35323.875000,136365.782535,38.796000,,49.330000,113,145.681000,346.807000
202302,2391.296356,1067.142657,2776.400608,626.081643,33.273834,7002.786914,56.046077,333.170751,576.484230,874.028492,1568.489383,1354.227710,18659.428655,21853.628340,2651.389860,2595.175824,1834.431343,2253,592.045142,962.414072,276.942494,132.211224,0.831015,51.862120,24.279190,546.486363,1605.329571,154.855280,74.687412,85.870000,4507.813883,68.800000,58.300000,68.800000,58.300000,6.030000,5.990000,6.030000,5.990000,18.129244,0.182348,4.075559,11.333428,18.129242,,,86.273000,4.052000,3.360000,3.220000,7.690000,10.850000,8.010000,18.370000,17.250000,0.020000,68.780000,6.030000,11.570000,86.380000,3.220000,2.890000,6.370000,10.420000,5.970000,13.990000,15.390000,0.030000,58.280000,5.990000,10.340000,74.610000,2.030000,0.650000,0.330000,0.090000,0.690000,0,0.060000,0.190000,4.050000,1.970000,0.650000,0.330000,0.090000,0.550000,0,0.060000,0.180000,3.840000,,,11.192000,68.780000,6.030000,,,86.990000,58.310000,5.990000,,,75.100000,63.310683,3.091073,,0.200100,86.512000,74.642000,4.188000,3.993000,4.076000,13.674000,17.749000,0.380000,0.006030,0.169180,0.175210,0.003840,59.909000,1.260000,0.153000,0.272000,0.519000,0.144000,,,,86.368000,74.569000,5.936000,5.095000,80.432000,69.474000,4.052000,3.993000,59.831000,1.260000,16629.410000,21485.133700,,34463.250000,30100,46539,30025,19814,1557,128032,31157,40277,32588,12531,1294,117843,100054,97028,3026,3748,1829,13561,8834,8977,3206,117843,99367.630000,3774.360000,8358.460000,22.600000,68.875696,82.840813,3126.990000,9555.410000,290.220000,1862.920000,560.810000,203.010000,127099.810000,0.265489,0.688250,0.105118,0.190097,0.828408,16.888795,22.170197,11.079378,31.370511,,,,,,,,,87.373920,2161.588772,2595.193137,21861.139071,4045.911033,11695.186500,34463.250000,127157.803650,36.474000,,44.635000,102,133.054000,316.163000
202303,2406.457862,1128.639063,3107.588055,688.477051,30.202394,7794.207638,78.550649,420.290106,591.155841,1061.631637,1960.169181,1952.588034,21219.957510,24507.472632,2956.060806,2889.186839,2549.662190,2237,651.183409,1096.800695,314.530573,164.184051,11.437947,72.948792,20.077880,667.156417,1652.792503,247.629975,80.578031,96.742000,5076.062273,83.500000,64.200000,83.500000,64.200000,7.010000,6.600000,7.010000,6.600000,20.045382,0.204314,4.203826,12.749136,20.045380,107.800000,4.600000,107.814000,4.612000,4.560000,3.520000,11.920000,11.650000,9.950000,22.590000,19.310000,0.030000,83.500000,7.010000,17.290000,107.800000,3.910000,3.360000,7.430000,11.080000,6.780000,14.920000,16.630000,0.040000,64.150000,6.600000,12.350000,83.100000,2.430000,0.550000,0.390000,0.150000,0.760000,0.030000,0.130000,0.170000,4.600000,2.500000,0.550000,0.390000,0.150000,0.620000,0.010000,0.100000,0.190000,4.510000,,,12.857000,83.510000,7,,,107.840000,64.170000,6.600000,,,82.780000,69.734184,4.794081,,3.534434,107.305000,83.198000,4.802000,4.506000,4.204000,15.460000,19.664000,0.379000,0.000290,0.189760,0.190050,0.006930,84.474000,1.556000,0.145000,0.368000,0.499000,0.134000,,,,107.809000,83.204000,7.331000,5.902000,100.478000,77.302000,4.603000,4.506000,84.416000,1.556000,13915.040000,17258.953700,,37944,31500,50134,33819,22008,1566,139024,31547,42201,37876,14466,1434,127521,109431,105993,3438,4193,1752,15432,8220,9519,4153,127521,108359.670000,4047.790000,7773.550000,21.500000,67.892213,80.244513,4141.069259,10244.336071,287.928397,1683.652600,578.317954,229.412142,137345.716423,0.223016,0.675656,0.100842,0.184331,0.802445,15.723225,20.995971,13.150741,25.896967,,,,,,,,,108.240706,2453.609576,2889.573254,24502.763932,3816.470392,12893.722333,37944,137388.891300,40.266000,,49.407000,113,148.232000,350.905000
202304,2154.298359,1112.605405,2877.176582,655.982107,30.348175,7818.334882,60.705905,273.705218,584.663295,877.780101,1379.061750,883.355453,18708.017232,22471,2744.587030,2670.784550,2514.333972,2213,732.305863,1039.872604,335.624505,160.263040,11.114605,53.417730,15.317758,629.705937,1610.296960,255.666667,82.291496,94.980000,5020.857165,57.600000,62.300000,57.600000,62.400000,5.570000,6.030000,5.570000,6,20.266240,0.151798,4.593580,13.331276,20.260609,86.100000,4.100000,73.261000,3.196000,3.170000,3.190000,5.440000,11.530000,5.520000,14.120000,14.590000,0.020000,57.570000,5.570000,10.120000,73.250000,3.180000,3.140000,7.670000,11.650000,6.210000,14.500000,15.930000,0.010000,62.280000,6,11.950000,80.230000,1.650000,0.680000,0.420000,0.090000,0.210000,0.010000,0.080000,0.060000,3.200000,2,0.680000,0.420000,0.090000,0.360000,0.010000,0.080000,0.060000,3.690000,,,9.488000,57.570000,5.570000,,3.186000,73.140000,62.310000,6.030000,,3.187000,80.310000,71.290617,4.787008,,-1.353322,,,,,,,,,,,,,,,,,,,,,,73.424000,80.454000,4.891000,5.382000,68.533000,75.072000,3.189000,3.758000,77.415000,0.987000,16012.280000,18876.010000,,36720,33432,51756,32758,22250,1693,141892,33412,42648,36962,16075,1480,130579,111232,108106,3126,3839,2089,15403,9331,9608,4294,130579,111573.480000,3512.450000,8728.970000,58.200000,71.571182,71.952843,4249.196864,10318.693388,295.616326,1000.315361,586.206432,225.115267,140490.043638,0.258773,0.715473,0.136414,0.184259,0.719528,16.466954,21.412974,13.804863,17.563460,,,,,,,,,74.090878,2380.604375,2668.788166,22470.744808,3835.859742,12061.055333,36720,140531.296792,38.782000,,47.852000,109,142.944000,338.578000
202305,2347.108972,1156.873710,3349.625641,670.583020,41.523087,8217.108557,69.272968,322.949522,599.538287,863.677150,1812.419809,1237.620455,20688.301178,23897,2909.360140,2838.038926,2853.980174,2228,787.371648,1108.483876,472.989189,171.480566,16.696464,55.094221,11.221515,652.274464,1778.524810,247.522444,80.156661,86.050000,5467.865859,59.900000,63.700000,59.900000,63.700000,5.870000,6.280000,5.870000,6.280000,28.400128,0.115390,5.379297,20.096384,28.401836,,,76.192000,3.501000,3.490000,3.330000,6.350000,11.580000,5.420000,13.600000,16.150000,0.010000,59.930000,5.870000,10.380000,76.180000,3.220000,3.250000,7.180000,11.820000,5.990000,15.180000,17.020000,0.010000,63.670000,6.280000,12.370000,82.320000,1.710000,0.660000,0.370000,0.070000,0.460000,0,0.080000,0.160000,3.500000,1.730000,0.660000,0.370000,0.070000,0.500000,0.010000,0.080000,0.160000,3.570000,,,9.762000,59.940000,5.880000,,,76.130000,63.790000,6.290000,,,82.420000,71.506656,4.657419,,0.752051,,,,,,,,,,,,,,,,,,,,,,76.412000,82.378000,5.202000,5.570000,71.210000,76.808000,3.500000,3.595000,71.434000,0.894000,16330.150000,17480.200000,,36681.750000,36225.880000,54391.094000,32430.840000,22185.520000,1701.718000,146935.212000,39095,43787.900000,34178.400000,16881.620000,1620.980000,135563.900000,110540.854000,107879.624000,2661.230000,3700.790000,2395.830000,18111.400000,12186.378000,9903.893000,7017.617000,135563.900000,111515.280000,3495.910000,11458.680000,131.800000,69.034874,69.303890,8117.629057,10776.141739,317.039640,538.752657,727.328823,236.526775,147183.278691,0.328738,0.689539,0.153217,0.219617,0.693039,19.772111,21.473914,25.354164,11.224213,,,,,,,,,77.032452,2501.221663,2835.345337,23893.158195,4466.013617,12143.060417,36681.750000,147327.662160,39.914000,,49.386000,113,148.879000,351.179000
202306,2232.863406,1057.395694,3151.769169,642.325115,51.110359,7905.739656,66.140096,318.710493,511.026445,751.977448,1595.940870,1197.641389,19482.640140,23069,2909.604981,2843.901562,2379.631385,2221,828.779095,1044.615135,432.590379,155.513166,14.121892,75.461766,12.910000,833.427648,1613.396970,168.675161,82.546612,104.518159,5366.555984,58,60.800000,58,61,5.650000,5.760000,5.650000,5.750000,23.294155,0.146173,5.618817,15.234174,23.294422,,,73.923000,3.253000,3.170000,3.240000,5.710000,11.410000,5.120000,13.990000,15.330000,0.010000,57.970000,5.660000,10.310000,73.930000,3.080000,3.240000,6.710000,11.490000,5.890000,14.690000,15.890000,0,61,5.750000,11.300000,78.050000,1.700000,0.490000,0.250000,0.030000,0.450000,0.020000,0.030000,0.270000,3.250000,2,0.490000,0.250000,0.030000,0.480000,0.010000,0.020000,0.180000,3.470000,,,9.819000,57.960000,5.650000,,,74.070000,61.110000,5.780000,,,78.260000,69.433328,4.762678,,-1.327396,,,,,,,,,,,,,,,,,,,,,,73.927000,78.054000,4.955000,5.299000,68.972000,72.755000,3.244000,3.344000,67.302000,0.794000,15785.330000,18766.210000,,37293.750000,40273.610000,52677.190000,33917.500000,22387.190650,1816.826000,151058.192650,44411,41882.700000,34386.210000,17524.620000,1726.330000,139930.660000,108359.216000,105492.166000,2867.050000,3417.180000,2918.286000,20807.493000,15554.481650,8882.151000,11016.330000,139930.660000,109220.040000,3209.740000,14334.250000,618.700000,69.512993,65.751803,11557.769043,9607.576335,288.086188,181.162987,735.284217,232.695333,149366.604102,0.424944,0.694007,0.169486,0.242146,0.595986,20.623891,19.350413,36.914055,6.359625,,,,,,,,,74.642423,2425.042323,2843.092183,23063.417053,4226.878300,12105.211917,37293.750000,149958.513270,38.681000,,47.766000,109,143.040000,338.487000
202307,2389.573725,1043.873426,2983.655952,663.228653,49.871686,6885.447699,62.510354,410.044237,561.840384,513.629214,1659.727709,1067.224584,18290.627622,22757,3123.064752,3063.096604,2354.930934,2234,722.311161,1103.947457,492.626738,158.773476,19.185528,68.743608,15.950000,912.885044,1665.902721,218.963165,88.182262,99.631830,5567.102989,53.700000,59.500000,53.700000,59.500000,4.300000,4.590000,4.300000,4.590000,19.118567,0.118509,5.300289,12.056221,19.123845,,,69.420000,3.255000,3.110000,3.370000,5.820000,11.560000,2.750000,13.120000,13.950000,0,53.680000,4.300000,11.600000,69.580000,3.190000,3.400000,6.660000,11.820000,4.920000,14.630000,14.870000,0.010000,59.500000,4.590000,12.270000,76.360000,2.030000,0.350000,0,0.060000,0.570000,0,0.130000,0.110000,3.250000,2.060000,0.350000,0,0.060000,0.570000,0.010000,0.080000,0.080000,3.210000,,,10.746000,53.670000,4.300000,,,69.290000,59.520000,4.620000,,,76.030000,67.204074,3.637881,,-0.550227,,,,,,,,,,,,,,,,,,,,,,69.580000,76.351000,5.029000,5.383000,64.551000,70.968000,3.252000,3.115000,60.523000,0.931000,15512.300000,19234.990000,,31766.625000,40183.360000,50804.454900,33130.930000,23086.630000,2235.924000,149441.385000,46870.660000,39327.800000,32537.590000,18293.660000,1966.700000,138996.410000,102425.561000,99646.671000,2778.890000,3929.110000,2220.700000,20920.770000,19959.024000,7834.080000,12163.970000,138996.410000,103175.410000,3954.530000,17924.480000,1258.600000,63.867358,71.059204,12449.424167,8435.396622,261.651281,120.720000,1249.041299,232.274676,147802.928045,0.514236,0.638390,0.120170,0.233607,0.710592,33.772937,16.054589,38.154131,5.015021,,,,,,,,,70.138139,2504.395802,3060.003848,22758.614184,4259.193883,12092.595750,31766.625000,149081.562900,37.282000,,49.389000,112,150.103000,348.774000
