"Guizhou","Total",0.460000,0.660000,1.370000,1.620000,1.810000,1.780000,1.860000,1.780000,1.780000,5.100000,5.140000,5.370000,,10.570000,10.566000,10.566000,11.370000,11.370000,12.400000,13.353000,14.203000,14.403000,14.520000,14.650000,16.437000,17.298000,17.815000,18.933000,19.856000,21.062000,26.495000
"Guizhou","Utility-scale",0.460000,0.660000,1.350000,1.560000,1.720000,1.680000,1.680000,1.600000,1.600000,4.910000,4.950000,5.180000,,10.380000,10.376000,10.376000,11.176000,11.176000,12.206000,13.116000,13.966000,14.166000,14.259000,14.390000,16.129000,16.965000,17.359000,18.153000,18.760000,19.697000,24.212000
"Guizhou","Total distributed",0,0,0.020000,0.060000,0.090000,0.100000,0.180000,0.180000,0.180000,0.190000,0.190000,0.190000,0.190000,0.190000,0.190000,0.190000,0.194000,0.194000,0.194000,0.237000,0.237000,0.237000,0.260000,0.260000,0.308000,0.334000,0.456000,0.780000,1.096000,1.365000,2.282000
"Guizhou","Households",,,,,,,,,,,,,,,,,,,,,,,0.022000,0.023000,0.025000,0.023000,0.024000,0.025000,0.028000,0.030000,1.378000
"Yunnan","Total",2.090000,2.110000,2.330000,2.730000,3.200000,3.430000,3.600000,3.640000,3.660000,3.750000,3.870000,3.890000,,3.890000,3.933000,3.947000,3.971000,4.071000,4.188000,4.384000,5.853000,7.008000,9.466000,13.066000,20.717000,22.705000,27.481000,31.469000,37.230000,42.399000,50.844000
"Yunnan","Utility-scale",2.080000,2.080000,2.290000,2.620000,3.080000,3.310000,3.440000,3.460000,3.460000,3.500000,3.520000,3.520000,,3.500000,3.499000,3.499000,3.499100,3.599000,3.679000,3.835000,5.252000,6.307000,8.650000,11.980000,19.379000,21.013000,25.461000,29.164000,34.331000,39.158000,46.194000
"Yunnan","Total distributed",0.010000,0.030000,0.040000,0.110000,0.120000,0.120000,0.160000,0.180000,0.200000,0.250000,0.350000,0.370000,0.390000,0.390000,0.434000,0.448000,0.472000,0.472000,0.509000,0.549000,0.601000,0.701000,0.816000,1.087000,1.339000,1.691000,2.020000,2.304000,2.899000,3.241000,4.650000
"Yunnan","Households",,,,,,,,,,,,,,,,,,,,,,0.126000,0.143000,0.181000,0.216000,0.251000,0.290000,0.326000,0.348000,0.362000,1.255000
"Tibet","Total",0.320000,0.570000,0.790000,0.840000,0.890000,0.980000,1.020000,1.020000,1.100000,1.100000,1.280000,1.280000,,1.370000,1.365000,1.387000,1.387000,1.387000,1.387000,1.387000,1.781000,1.907000,1.907000,1.966000,2.566000,2.712000,2.816000,3.392000,4.039000,4.974000,5.119000
"Tibet","Utility-scale",0.320000,0.570000,0.790000,0.840000,0.890000,0.980000,1.020000,1.020000,1.100000,1.100000,1.280000,1.280000,,1.370000,1.365000,1.365000,1.365100,1.365000,1.365000,1.365000,1.759000,1.885000,1.885000,1.944000,2.544000,2.665000,2.765000,3.334000,3.984000,4.920000,5.065000
"Tibet","Total distributed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022000,0.022000,0.022000,0.022000,0.022000,0.022000,0.022000,0.022000,0.022000,0.022000,0.047000,0.051000,0.058000,0.055000,0.054000,0.054000
"Tibet","Households",,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0
"Shaanxi","Total",3.340000,4.810000,5.240000,5.930000,6.170000,7.160000,7.390000,8.050000,8.390000,9.390000,9.460000,9.530000,10.860000,11.350000,11.435000,11.835000,13.137000,13.296000,13.498000,14.078000,15.162000,16.624000,18.631000,19.187000,22.921000,23.488000,25.015000,28.895000,34.330000,35.611000,39.964000
"Shaanxi","Utility-scale",3.220000,4.580000,4.760000,5.270000,5.440000,6.140000,6.240000,6.790000,6.860000,7.780000,7.810000,7.810000,8.950000,9.410000,9.453000,10.450000,11.028200,11.079000,11.079000,11.079000,11.937000,13.352000,15.040000,15.099000,18.257000,18.269000,18.340000,21.079000,25.239000,25.635000,27.286000
"Shaanxi","Total distributed",0.120000,0.230000,0.480000,0.660000,0.730000,1.020000,1.150000,1.260000,1.530000,1.610000,1.650000,1.720000,1.910000,1.940000,1.982000,1.385000,2.109000,2.217000,2.419000,2.999000,3.225000,3.272000,3.591000,4.087000,4.664000,5.219000,6.675000,7.817000,9.091000,9.975000,12.678000
"Shaanxi","Households",,,,,,,,,,,,,,,,,,,,,,1.016000,1.387000,1.829000,2.516000,2.921000,3.478000,3.874000,4.353000,4.525000,5.686000
"Gansu","Total",6.860000,7.660000,7.840000,7.860000,8.040000,8.280000,8.470000,8.660000,8.710000,9.080000,9.090000,9.110000,9.650000,9.770000,9.778000,9.812000,11.248000,11.418000,12.284000,12.754000,13.964000,14.467000,16.196000,19.972000,25.188000,26.817000,27.514000,29.202000,31.388000,32.144000,35.351000
"Gansu","Utility-scale",6.790000,7.550000,7.660000,7.660000,7.770000,7.790000,7.980000,8.130000,8.130000,8.360000,8.360000,8.380000,8.910000,9.020000,9.023000,9.043000,10.476500,10.587000,11.435000,11.906000,13.109000,13.602000,15.312000,19.022000,24.148000,25.633000,26.148000,27.575000,29.549000,30.099000,32.857000
"Gansu","Total distributed",0.070000,0.110000,0.180000,0.200000,0.270000,0.490000,0.490000,0.530000,0.580000,0.720000,0.730000,0.730000,0.740000,0.750000,0.755000,0.769000,0.771000,0.831000,0.848000,0.848000,0.855000,0.865000,0.884000,0.950000,1.040000,1.184000,1.366000,1.628000,1.839000,2.045000,2.495000
"Gansu","Households",,,,,,,,,,,,,,,,,,,,,,0.102000,0.109000,0.149000,0.198000,0.291000,0.369000,0.452000,0.490000,0.528000,0.625000
"Qinghai","Total",6.820000,7.190000,7.910000,9.500000,9.550000,9.560000,9.720000,10.790000,11.060000,11.010000,11.010000,11.020000,,15.810000,15.907000,16.007000,16.108000,16.560000,16.910000,17.015000,18.211000,19.017000,19.126000,21.445000,25.402000,26.581000,26.850000,30.374000,36.420000,36.715000,38.644000
"Qinghai","Utility-scale",6.820000,7.170000,7.850000,9.410000,9.460000,9.470000,9.620000,10.680000,10.910000,10.860000,10.860000,10.860000,,15.650000,15.748000,15.848000,15.947700,16.398000,16.758000,16.859000,18.055000,18.861000,18.968000,21.280000,25.210000,26.380000,26.630000,30.038000,36.043000,36.309000,38.217000
"Qinghai","Total distributed",0,0.020000,0.060000,0.090000,0.090000,0.090000,0.100000,0.110000,0.150000,0.150000,0.150000,0.160000,0.160000,0.160000,0.159000,0.160000,0.160000,0.162000,0.153000,0.156000,0.157000,0.157000,0.158000,0.166000,0.192000,0.201000,0.221000,0.336000,0.378000,0.406000,0.427000
"Qinghai","Households",,,,,,,,,,,,,,,,,,,,,,0.025000,0.025000,0.024000,0.028000,0.029000,0.032000,0.038000,0.049000,0.054000,0.063000
"Ningxia","Total",5.260000,6.110000,6.200000,7.710000,7.860000,8.160000,8.250000,8.320000,8.410000,9.180000,9.180000,9.830000,11.970000,12.250000,12.400000,12.802000,13.840000,13.892000,14.360000,14.437000,15.837000,16.717000,19.938000,20.089000,21.366000,22.421000,23.275000,24.683000,26.240000,27.697000,34.162000
"Ningxia","Utility-scale",5.050000,5.880000,5.880000,7.370000,7.370000,7.610000,7.660000,7.660000,7.690000,8.440000,8.440000,9.080000,11.210000,11.460000,11.605000,12.005000,13.033600,13.064000,13.490000,13.525000,14.916000,15.658000,18.799000,18.892000,20.115000,21.098000,21.830000,23.128000,24.493000,25.793000,31.633000
"Ningxia","Total distributed",0.210000,0.230000,0.320000,0.340000,0.490000,0.550000,0.590000,0.660000,0.720000,0.740000,0.740000,0.750000,0.760000,0.790000,0.795000,0.797000,0.806000,0.828000,0.870000,0.913000,0.922000,1.060000,1.140000,1.197000,1.250000,1.323000,1.445000,1.555000,1.747000,1.904000,2.529000
"Ningxia","Households",,,,,,,,,,,,,,,,,,,,,,1.013000,1.014000,0.044000,0.063000,0.077000,0.120000,0.162000,0.175000,0.187000,0.318000
"Xinjiang","Total",7.090000,7.200000,9.080000,9.350000,9.350000,9.540000,9.660000,0,0,10.410000,10.420000,10.420000,,12.220000,12.335000,12.335000,12.720000,12.722000,12.952000,13.269000,14.672000,15.776000,17.955000,23.498000,28.956000,31.496000,38.752000,41.662000,53.456000,59.932000,76.335000
"Xinjiang","Utility-scale",7.090000,7.200000,9.080000,9.340000,9.340000,9.520000,9.620000,0,0,10.270000,10.270000,10.270000,,12.060000,12.171000,12.171000,12.547800,12.556000,12.786000,13.103000,14.403000,15.601000,17.780000,23.320000,28.776000,31.312000,38.565000,41.418000,53.187000,59.647000,75.980000
"Xinjiang","Total distributed",0,0,0,0.010000,0.010000,0.020000,0.040000,0,0,0.140000,0.150000,0.150000,0.160000,0.160000,0.164000,0.164000,0.172000,0.166000,0.166000,0.166000,0.269000,0.175000,0.175000,0.178000,0.180000,0.184000,0.187000,0.244000,0.268000,0.285000,0.356000
"Xinjiang","Households",,,,,,,,0,0,,,,,,,,,,,,,0.018000,0.018000,0.034000,0.037000,0.037000,0.037000,0.038000,0.038000,0.039000,0.076000
"Xinjiang Corps","Total",1.530000,1.850000,0.390000,0.390000,0.390000,0.390000,0.390000,0,0,0.390000,0.390000,0.390000,,0.390000,0.390000,0.390000,0.772000,0.772000,0.772000,0.772000,1.058000,1.058000,1.058000,1.058000,1.064000,2.735000,2.735000,2.735000,3.292000,0,0
"Xinjiang Corps","Utility-scale",1.530000,1.850000,0.390000,0.390000,0.390000,0.390000,0.390000,0,0,0.390000,0.390000,0.390000,,0.390000,0.390000,0.390000,0.772000,0.772000,0.772000,0.772000,1.058000,1.058000,1.058000,1.058000,1.064000,2.735000,2.735000,,3.292000,0,0
"Xinjiang Corps","Total distributed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0
"Xinjiang Corps","Households",,,,,,,,0,0,,,,,,,,,,,,,0,0,,,,0.037000,,,0,0
"Xinjiang (Including Corps)","Total",0,0,0,0,0,0,0,10.660000,10.710000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Xinjiang (Including Corps)","Utility-scale",0,0,0,0,0,0,0,10.610000,10.610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Xinjiang (Including Corps)","Total distributed",0,0,0,0,0,0,0,0.050000,0.100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Xinjiang (Including Corps)","Households",0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
