"YYYYMM","Country","Fuel","Value"
202308,"Sweden","NonPluginHybrid",2193
202308,"Sweden","PluginHybrid",4575
202308,"Sweden","BatteryElectric",9832
202308,"Sweden","Ethanol",226
202308,"Sweden","Others",248
202309,"Sweden","Diesel",2393
202309,"Sweden","Petrol",5820
202309,"Sweden","NonPluginHybrid",2251
202309,"Sweden","PluginHybrid",5351
202309,"Sweden","BatteryElectric",12552
202309,"Sweden","Ethanol",318
202309,"Sweden","Others",208
202310,"Sweden","Diesel",2094
202310,"Sweden","Petrol",5488
202310,"Sweden","NonPluginHybrid",2328
202310,"Sweden","PluginHybrid",5762
202310,"Sweden","BatteryElectric",9454
202310,"Sweden","Ethanol",420
202310,"Sweden","Others",184
202311,"Sweden","Diesel",1960
202311,"Sweden","Petrol",5024
202311,"Sweden","NonPluginHybrid",2803
202311,"Sweden","PluginHybrid",5321
202311,"Sweden","BatteryElectric",10128
202311,"Sweden","Ethanol",469
202311,"Sweden","Others",223
202312,"Sweden","Diesel",2202
202312,"Sweden","Petrol",6042
202312,"Sweden","NonPluginHybrid",2505
202312,"Sweden","PluginHybrid",7101
202312,"Sweden","BatteryElectric",11408
202312,"Sweden","Ethanol",278
202312,"Sweden","Others",158
202401,"Sweden","Diesel",1890
202401,"Sweden","Petrol",4078
202401,"Sweden","NonPluginHybrid",2059
202401,"Sweden","PluginHybrid",4095
202401,"Sweden","BatteryElectric",5068
202401,"Sweden","Ethanol",440
202401,"Sweden","Others",179
202402,"Sweden","Diesel",1761
202402,"Sweden","Petrol",4868
202402,"Sweden","NonPluginHybrid",2158
202402,"Sweden","PluginHybrid",4500
202402,"Sweden","BatteryElectric",5244
202402,"Sweden","Ethanol",575
202402,"Sweden","Others",144
202403,"Sweden","Diesel",1902
202403,"Sweden","Petrol",5862
202403,"Sweden","NonPluginHybrid",2073
202403,"Sweden","PluginHybrid",5556
202403,"Sweden","BatteryElectric",8381
202403,"Sweden","Ethanol",462
202403,"Sweden","Others",245
202404,"Sweden","Diesel",1819
202404,"Sweden","Petrol",5483
202404,"Sweden","NonPluginHybrid",2254
202404,"Sweden","PluginHybrid",5744
202404,"Sweden","BatteryElectric",6845
202404,"Sweden","Ethanol",363
202404,"Sweden","Others",218
202405,"Sweden","Diesel",2252
202405,"Sweden","Petrol",6984
202405,"Sweden","NonPluginHybrid",2714
202405,"Sweden","PluginHybrid",5842
202405,"Sweden","BatteryElectric",7648
202405,"Sweden","Ethanol",377
202405,"Sweden","Others",130
202406,"Sweden","Diesel",2141
202406,"Sweden","Petrol",6930
202406,"Sweden","NonPluginHybrid",2241
202406,"Sweden","PluginHybrid",5252
202406,"Sweden","BatteryElectric",9135
202406,"Sweden","Ethanol",304
202406,"Sweden","Others",93
202407,"Sweden","Diesel",1690
202407,"Sweden","Petrol",3970
202407,"Sweden","NonPluginHybrid",1375
202407,"Sweden","PluginHybrid",4244
202407,"Sweden","BatteryElectric",5530
202407,"Sweden","Ethanol",136
202407,"Sweden","Others",11
202408,"Sweden","Diesel",1855
202408,"Sweden","Petrol",4822
202408,"Sweden","NonPluginHybrid",2091
202408,"Sweden","PluginHybrid",3881
202408,"Sweden","BatteryElectric",6819
202408,"Sweden","Ethanol",198
202408,"Sweden","Others",45
202409,"Sweden","Diesel",1521
202409,"Sweden","Petrol",5825
202409,"Sweden","NonPluginHybrid",1966
202409,"Sweden","PluginHybrid",5223
202409,"Sweden","BatteryElectric",11566
202409,"Sweden","Ethanol",278
202409,"Sweden","Others",39
202410,"Sweden","Diesel",1745
202410,"Sweden","Petrol",5735
202410,"Sweden","NonPluginHybrid",2223
202410,"Sweden","PluginHybrid",6811
202410,"Sweden","BatteryElectric",8819
202410,"Sweden","Ethanol",333
202410,"Sweden","Others",16
202411,"Sweden","Diesel",1677
202411,"Sweden","Petrol",5896
202411,"Sweden","NonPluginHybrid",2170
202411,"Sweden","PluginHybrid",6328
202411,"Sweden","BatteryElectric",9050
202411,"Sweden","Ethanol",302
202411,"Sweden","Others",20
202412,"Sweden","Diesel",1905
202412,"Sweden","Petrol",5996
202412,"Sweden","NonPluginHybrid",2144
202412,"Sweden","PluginHybrid",5798
202412,"Sweden","BatteryElectric",10734
202412,"Sweden","Ethanol",238
202412,"Sweden","Others",4
202501,"Sweden","Diesel",1378
202501,"Sweden","Petrol",5185
202501,"Sweden","NonPluginHybrid",1824
202501,"Sweden","PluginHybrid",4513
202501,"Sweden","BatteryElectric",5722
202501,"Sweden","Ethanol",1682
202501,"Sweden","Others",4
202502,"Sweden","Diesel",1525
202502,"Sweden","Petrol",4994
202502,"Sweden","NonPluginHybrid",1620
202502,"Sweden","PluginHybrid",5133
202502,"Sweden","BatteryElectric",6928
202502,"Sweden","Ethanol",6
202502,"Sweden","Others",3
202503,"Sweden","Diesel",2023
202503,"Sweden","Petrol",6018
202503,"Sweden","NonPluginHybrid",2127
202503,"Sweden","PluginHybrid",6339
202503,"Sweden","BatteryElectric",8435
202503,"Sweden","Ethanol",10
202503,"Sweden","Others",7
202504,"Sweden","Diesel",2169
202504,"Sweden","Petrol",5707
202504,"Sweden","NonPluginHybrid",1885
202504,"Sweden","PluginHybrid",6849
202504,"Sweden","BatteryElectric",8606
202504,"Sweden","Ethanol",11
202504,"Sweden","Others",5
200501,"Switzerland","Diesel",5300
200501,"Switzerland","Petrol",12203
200501,"Switzerland","NonPluginHybrid",22
200501,"Switzerland","PluginHybrid",0
200501,"Switzerland","BatteryElectric",0
200501,"Switzerland","Others",37
200502,"Switzerland","Diesel",4900
200502,"Switzerland","Petrol",11566
200502,"Switzerland","NonPluginHybrid",44
200502,"Switzerland","PluginHybrid",0
200502,"Switzerland","BatteryElectric",3
200502,"Switzerland","Others",44
200503,"Switzerland","Diesel",7097
200503,"Switzerland","Petrol",17139
200503,"Switzerland","NonPluginHybrid",60
200503,"Switzerland","PluginHybrid",0
200503,"Switzerland","BatteryElectric",0
200503,"Switzerland","Others",52
200504,"Switzerland","Diesel",7257
200504,"Switzerland","Petrol",20334
200504,"Switzerland","NonPluginHybrid",45
200504,"Switzerland","PluginHybrid",0
200504,"Switzerland","BatteryElectric",2
200504,"Switzerland","Others",154
200505,"Switzerland","Diesel",6314
200505,"Switzerland","Petrol",18098
200505,"Switzerland","NonPluginHybrid",37
200505,"Switzerland","PluginHybrid",0
200505,"Switzerland","BatteryElectric",0
200505,"Switzerland","Others",141
200506,"Switzerland","Diesel",7141
200506,"Switzerland","Petrol",19425
200506,"Switzerland","NonPluginHybrid",24
200506,"Switzerland","PluginHybrid",0
200506,"Switzerland","BatteryElectric",1
200506,"Switzerland","Others",146
200507,"Switzerland","Diesel",5940
200507,"Switzerland","Petrol",15646
200507,"Switzerland","NonPluginHybrid",31
200507,"Switzerland","PluginHybrid",0
200507,"Switzerland","BatteryElectric",0
200507,"Switzerland","Others",56
200508,"Switzerland","Diesel",4819
200508,"Switzerland","Petrol",13251
200508,"Switzerland","NonPluginHybrid",52
200508,"Switzerland","PluginHybrid",0
200508,"Switzerland","BatteryElectric",1
200508,"Switzerland","Others",25
200509,"Switzerland","Diesel",6094
200509,"Switzerland","Petrol",14803
200509,"Switzerland","NonPluginHybrid",61
200509,"Switzerland","PluginHybrid",0
200509,"Switzerland","BatteryElectric",0
200509,"Switzerland","Others",35
200510,"Switzerland","Diesel",6317
200510,"Switzerland","Petrol",14129
200510,"Switzerland","NonPluginHybrid",74
200510,"Switzerland","PluginHybrid",0
200510,"Switzerland","BatteryElectric",0
200510,"Switzerland","Others",33
200511,"Switzerland","Diesel",6145
200511,"Switzerland","Petrol",14324
200511,"Switzerland","NonPluginHybrid",85
200511,"Switzerland","PluginHybrid",0
200511,"Switzerland","BatteryElectric",2
200511,"Switzerland","Others",42
200512,"Switzerland","Diesel",6790
200512,"Switzerland","Petrol",14202
200512,"Switzerland","NonPluginHybrid",69
200512,"Switzerland","PluginHybrid",0
200512,"Switzerland","BatteryElectric",4
200512,"Switzerland","Others",66
200601,"Switzerland","Diesel",6018
200601,"Switzerland","Petrol",12641
200601,"Switzerland","NonPluginHybrid",78
200601,"Switzerland","PluginHybrid",0
200601,"Switzerland","BatteryElectric",1
200601,"Switzerland","Others",97
200602,"Switzerland","Diesel",5418
200602,"Switzerland","Petrol",11987
200602,"Switzerland","NonPluginHybrid",106
200602,"Switzerland","PluginHybrid",0
200602,"Switzerland","BatteryElectric",0
200602,"Switzerland","Others",79
200603,"Switzerland","Diesel",7657
200603,"Switzerland","Petrol",19181
200603,"Switzerland","NonPluginHybrid",102
200603,"Switzerland","PluginHybrid",0
200603,"Switzerland","BatteryElectric",1
200603,"Switzerland","Others",116
200604,"Switzerland","Diesel",6453
200604,"Switzerland","Petrol",17734
200604,"Switzerland","NonPluginHybrid",59
200604,"Switzerland","PluginHybrid",0
200604,"Switzerland","BatteryElectric",0
200604,"Switzerland","Others",116
200605,"Switzerland","Diesel",7778
200605,"Switzerland","Petrol",19640
200605,"Switzerland","NonPluginHybrid",64
200605,"Switzerland","PluginHybrid",0
200605,"Switzerland","BatteryElectric",1
200605,"Switzerland","Others",92
200606,"Switzerland","Diesel",8304
200606,"Switzerland","Petrol",21245
200606,"Switzerland","NonPluginHybrid",51
200606,"Switzerland","PluginHybrid",0
200606,"Switzerland","BatteryElectric",1
200606,"Switzerland","Others",184
200607,"Switzerland","Diesel",6768
200607,"Switzerland","Petrol",14628
200607,"Switzerland","NonPluginHybrid",167
200607,"Switzerland","PluginHybrid",0
200607,"Switzerland","BatteryElectric",0
200607,"Switzerland","Others",163
200608,"Switzerland","Diesel",5320
200608,"Switzerland","Petrol",12026
200608,"Switzerland","NonPluginHybrid",164
200608,"Switzerland","PluginHybrid",0
200608,"Switzerland","BatteryElectric",1
200608,"Switzerland","Others",99
200609,"Switzerland","Diesel",6030
200609,"Switzerland","Petrol",13295
200609,"Switzerland","NonPluginHybrid",191
200609,"Switzerland","PluginHybrid",0
200609,"Switzerland","BatteryElectric",2
200609,"Switzerland","Others",86
200610,"Switzerland","Diesel",6853
200610,"Switzerland","Petrol",13877
200610,"Switzerland","NonPluginHybrid",150
200610,"Switzerland","PluginHybrid",0
200610,"Switzerland","BatteryElectric",0
200610,"Switzerland","Others",209
200611,"Switzerland","Diesel",7101
200611,"Switzerland","Petrol",14475
200611,"Switzerland","NonPluginHybrid",234
200611,"Switzerland","PluginHybrid",0
200611,"Switzerland","BatteryElectric",0
200611,"Switzerland","Others",163
200612,"Switzerland","Diesel",7157
200612,"Switzerland","Petrol",15078
200612,"Switzerland","NonPluginHybrid",204
200612,"Switzerland","PluginHybrid",0
200612,"Switzerland","BatteryElectric",2
200612,"Switzerland","Others",101
200701,"Switzerland","Diesel",5978
200701,"Switzerland","Petrol",11917
200701,"Switzerland","NonPluginHybrid",153
200701,"Switzerland","PluginHybrid",0
200701,"Switzerland","BatteryElectric",1
200701,"Switzerland","Others",264
200702,"Switzerland","Diesel",5999
200702,"Switzerland","Petrol",12446
200702,"Switzerland","NonPluginHybrid",180
200702,"Switzerland","PluginHybrid",0
200702,"Switzerland","BatteryElectric",3
200702,"Switzerland","Others",164
200703,"Switzerland","Diesel",7864
200703,"Switzerland","Petrol",17691
200703,"Switzerland","NonPluginHybrid",312
200703,"Switzerland","PluginHybrid",0
200703,"Switzerland","BatteryElectric",2
200703,"Switzerland","Others",239
200704,"Switzerland","Diesel",7278
200704,"Switzerland","Petrol",17002
200704,"Switzerland","NonPluginHybrid",227
200704,"Switzerland","PluginHybrid",1
200704,"Switzerland","BatteryElectric",0
200704,"Switzerland","Others",221
200705,"Switzerland","Diesel",8222
200705,"Switzerland","Petrol",18172
200705,"Switzerland","NonPluginHybrid",247
200705,"Switzerland","PluginHybrid",0
200705,"Switzerland","BatteryElectric",1
200705,"Switzerland","Others",269
200706,"Switzerland","Diesel",9868
200706,"Switzerland","Petrol",20484
200706,"Switzerland","NonPluginHybrid",322
200706,"Switzerland","PluginHybrid",0
200706,"Switzerland","BatteryElectric",0
200706,"Switzerland","Others",389
200707,"Switzerland","Diesel",8546
200707,"Switzerland","Petrol",15520
200707,"Switzerland","NonPluginHybrid",359
200707,"Switzerland","PluginHybrid",0
200707,"Switzerland","BatteryElectric",1
200707,"Switzerland","Others",343
200708,"Switzerland","Diesel",6855
200708,"Switzerland","Petrol",13383
200708,"Switzerland","NonPluginHybrid",392
200708,"Switzerland","PluginHybrid",0
200708,"Switzerland","BatteryElectric",1
200708,"Switzerland","Others",491
200709,"Switzerland","Diesel",6671
200709,"Switzerland","Petrol",13474
200709,"Switzerland","NonPluginHybrid",329
200709,"Switzerland","PluginHybrid",0
200709,"Switzerland","BatteryElectric",0
200709,"Switzerland","Others",216
200710,"Switzerland","Diesel",8265
200710,"Switzerland","Petrol",15448
200710,"Switzerland","NonPluginHybrid",261
200710,"Switzerland","PluginHybrid",0
200710,"Switzerland","BatteryElectric",1
200710,"Switzerland","Others",247
200711,"Switzerland","Diesel",8416
200711,"Switzerland","Petrol",15813
200711,"Switzerland","NonPluginHybrid",238
200711,"Switzerland","PluginHybrid",0
200711,"Switzerland","BatteryElectric",4
200711,"Switzerland","Others",210
200712,"Switzerland","Diesel",8371
200712,"Switzerland","Petrol",13705
200712,"Switzerland","NonPluginHybrid",199
200712,"Switzerland","PluginHybrid",0
200712,"Switzerland","BatteryElectric",5
200712,"Switzerland","Others",292
200801,"Switzerland","Diesel",7785
200801,"Switzerland","Petrol",13441
200801,"Switzerland","NonPluginHybrid",218
200801,"Switzerland","PluginHybrid",0
200801,"Switzerland","BatteryElectric",2
200801,"Switzerland","Others",218
200802,"Switzerland","Diesel",7366
200802,"Switzerland","Petrol",14001
200802,"Switzerland","NonPluginHybrid",267
200802,"Switzerland","PluginHybrid",1
200802,"Switzerland","BatteryElectric",2
200802,"Switzerland","Others",187
200803,"Switzerland","Diesel",7640
200803,"Switzerland","Petrol",15593
200803,"Switzerland","NonPluginHybrid",248
200803,"Switzerland","PluginHybrid",0
200803,"Switzerland","BatteryElectric",2
200803,"Switzerland","Others",189
200804,"Switzerland","Diesel",9054
200804,"Switzerland","Petrol",19484
200804,"Switzerland","NonPluginHybrid",356
200804,"Switzerland","PluginHybrid",0
200804,"Switzerland","BatteryElectric",1
200804,"Switzerland","Others",183
200805,"Switzerland","Diesel",8607
200805,"Switzerland","Petrol",17898
200805,"Switzerland","NonPluginHybrid",245
200805,"Switzerland","PluginHybrid",1
200805,"Switzerland","BatteryElectric",3
200805,"Switzerland","Others",175
200806,"Switzerland","Diesel",9173
200806,"Switzerland","Petrol",19831
200806,"Switzerland","NonPluginHybrid",314
200806,"Switzerland","PluginHybrid",4
200806,"Switzerland","BatteryElectric",3
200806,"Switzerland","Others",237
200807,"Switzerland","Diesel",8402
200807,"Switzerland","Petrol",17159
200807,"Switzerland","NonPluginHybrid",293
200807,"Switzerland","PluginHybrid",3
200807,"Switzerland","BatteryElectric",1
200807,"Switzerland","Others",219
200808,"Switzerland","Diesel",5907
200808,"Switzerland","Petrol",12708
200808,"Switzerland","NonPluginHybrid",285
200808,"Switzerland","PluginHybrid",3
200808,"Switzerland","BatteryElectric",1
200808,"Switzerland","Others",185
200809,"Switzerland","Diesel",6777
200809,"Switzerland","Petrol",14482
200809,"Switzerland","NonPluginHybrid",250
200809,"Switzerland","PluginHybrid",2
200809,"Switzerland","BatteryElectric",0
200809,"Switzerland","Others",184
200810,"Switzerland","Diesel",7813
200810,"Switzerland","Petrol",15997
200810,"Switzerland","NonPluginHybrid",205
200810,"Switzerland","PluginHybrid",8
200810,"Switzerland","BatteryElectric",1
200810,"Switzerland","Others",240
200811,"Switzerland","Diesel",6790
200811,"Switzerland","Petrol",13166
200811,"Switzerland","NonPluginHybrid",162
200811,"Switzerland","PluginHybrid",3
200811,"Switzerland","BatteryElectric",1
200811,"Switzerland","Others",139
200812,"Switzerland","Diesel",8052
200812,"Switzerland","Petrol",15391
200812,"Switzerland","NonPluginHybrid",221
200812,"Switzerland","PluginHybrid",4
200812,"Switzerland","BatteryElectric",7
200812,"Switzerland","Others",181
200901,"Switzerland","Diesel",5912
200901,"Switzerland","Petrol",11730
200901,"Switzerland","NonPluginHybrid",170
200901,"Switzerland","PluginHybrid",1
200901,"Switzerland","BatteryElectric",2
200901,"Switzerland","Others",126
200902,"Switzerland","Diesel",5492
200902,"Switzerland","Petrol",11911
200902,"Switzerland","NonPluginHybrid",211
200902,"Switzerland","PluginHybrid",3
200902,"Switzerland","BatteryElectric",2
200902,"Switzerland","Others",99
200903,"Switzerland","Diesel",6970
200903,"Switzerland","Petrol",16329
200903,"Switzerland","NonPluginHybrid",336
200903,"Switzerland","PluginHybrid",0
200903,"Switzerland","BatteryElectric",1
200903,"Switzerland","Others",133
200904,"Switzerland","Diesel",7047
200904,"Switzerland","Petrol",17468
200904,"Switzerland","NonPluginHybrid",327
200904,"Switzerland","PluginHybrid",2
200904,"Switzerland","BatteryElectric",2
200904,"Switzerland","Others",151
200905,"Switzerland","Diesel",6325
200905,"Switzerland","Petrol",16305
200905,"Switzerland","NonPluginHybrid",276
200905,"Switzerland","PluginHybrid",2
200905,"Switzerland","BatteryElectric",1
200905,"Switzerland","Others",133
200906,"Switzerland","Diesel",7719
200906,"Switzerland","Petrol",18530
200906,"Switzerland","NonPluginHybrid",383
200906,"Switzerland","PluginHybrid",1
200906,"Switzerland","BatteryElectric",7
200906,"Switzerland","Others",186
200907,"Switzerland","Diesel",7135
200907,"Switzerland","Petrol",16412
200907,"Switzerland","NonPluginHybrid",311
200907,"Switzerland","PluginHybrid",6
200907,"Switzerland","BatteryElectric",5
200907,"Switzerland","Others",137
200908,"Switzerland","Diesel",5005
200908,"Switzerland","Petrol",12478
200908,"Switzerland","NonPluginHybrid",344
200908,"Switzerland","PluginHybrid",3
200908,"Switzerland","BatteryElectric",3
200908,"Switzerland","Others",107
200909,"Switzerland","Diesel",6101
200909,"Switzerland","Petrol",14377
200909,"Switzerland","NonPluginHybrid",479
200909,"Switzerland","PluginHybrid",3
200909,"Switzerland","BatteryElectric",3
200909,"Switzerland","Others",140
200910,"Switzerland","Diesel",6764
200910,"Switzerland","Petrol",15621
200910,"Switzerland","NonPluginHybrid",343
200910,"Switzerland","PluginHybrid",2
200910,"Switzerland","BatteryElectric",18
200910,"Switzerland","Others",146
200911,"Switzerland","Diesel",6525
200911,"Switzerland","Petrol",15012
200911,"Switzerland","NonPluginHybrid",373
200911,"Switzerland","PluginHybrid",2
200911,"Switzerland","BatteryElectric",6
200911,"Switzerland","Others",115
200912,"Switzerland","Diesel",7760
200912,"Switzerland","Petrol",16001
200912,"Switzerland","NonPluginHybrid",322
200912,"Switzerland","PluginHybrid",0
200912,"Switzerland","BatteryElectric",7
200912,"Switzerland","Others",119
201001,"Switzerland","Diesel",6295
201001,"Switzerland","Petrol",12561
201001,"Switzerland","NonPluginHybrid",307
201001,"Switzerland","PluginHybrid",2
201001,"Switzerland","BatteryElectric",10
201001,"Switzerland","Others",106
201002,"Switzerland","Diesel",5923
201002,"Switzerland","Petrol",12645
201002,"Switzerland","NonPluginHybrid",245
201002,"Switzerland","PluginHybrid",1
201002,"Switzerland","BatteryElectric",7
201002,"Switzerland","Others",78
201003,"Switzerland","Diesel",8160
201003,"Switzerland","Petrol",20136
201003,"Switzerland","NonPluginHybrid",354
201003,"Switzerland","PluginHybrid",1
201003,"Switzerland","BatteryElectric",10
201003,"Switzerland","Others",149
201004,"Switzerland","Diesel",7087
201004,"Switzerland","Petrol",18581
201004,"Switzerland","NonPluginHybrid",308
201004,"Switzerland","PluginHybrid",3
201004,"Switzerland","BatteryElectric",6
201004,"Switzerland","Others",70
201005,"Switzerland","Diesel",7008
201005,"Switzerland","Petrol",17554
201005,"Switzerland","NonPluginHybrid",446
201005,"Switzerland","PluginHybrid",2
201005,"Switzerland","BatteryElectric",5
201005,"Switzerland","Others",97
201006,"Switzerland","Diesel",9035
201006,"Switzerland","Petrol",22357
201006,"Switzerland","NonPluginHybrid",400
201006,"Switzerland","PluginHybrid",3
201006,"Switzerland","BatteryElectric",65
201006,"Switzerland","Others",100
201007,"Switzerland","Diesel",7834
201007,"Switzerland","Petrol",17350
201007,"Switzerland","NonPluginHybrid",377
201007,"Switzerland","PluginHybrid",5
201007,"Switzerland","BatteryElectric",13
201007,"Switzerland","Others",80
201008,"Switzerland","Diesel",6035
201008,"Switzerland","Petrol",13650
201008,"Switzerland","NonPluginHybrid",354
201008,"Switzerland","PluginHybrid",1
201008,"Switzerland","BatteryElectric",19
201008,"Switzerland","Others",65
201009,"Switzerland","Diesel",6931
201009,"Switzerland","Petrol",15016
201009,"Switzerland","NonPluginHybrid",313
201009,"Switzerland","PluginHybrid",5
201009,"Switzerland","BatteryElectric",9
201009,"Switzerland","Others",75
201010,"Switzerland","Diesel",8069
201010,"Switzerland","Petrol",16251
201010,"Switzerland","NonPluginHybrid",349
201010,"Switzerland","PluginHybrid",3
201010,"Switzerland","BatteryElectric",15
201010,"Switzerland","Others",49
201011,"Switzerland","Diesel",8449
201011,"Switzerland","Petrol",16223
201011,"Switzerland","NonPluginHybrid",389
201011,"Switzerland","PluginHybrid",1
201011,"Switzerland","BatteryElectric",16
201011,"Switzerland","Others",64
201012,"Switzerland","Diesel",9721
201012,"Switzerland","Petrol",18252
201012,"Switzerland","NonPluginHybrid",375
201012,"Switzerland","PluginHybrid",6
201012,"Switzerland","BatteryElectric",26
201012,"Switzerland","Others",90
201101,"Switzerland","Diesel",7583
201101,"Switzerland","Petrol",13435
201101,"Switzerland","NonPluginHybrid",300
201101,"Switzerland","PluginHybrid",6
201101,"Switzerland","BatteryElectric",38
201101,"Switzerland","Others",75
201102,"Switzerland","Diesel",7653
201102,"Switzerland","Petrol",15101
201102,"Switzerland","NonPluginHybrid",404
201102,"Switzerland","PluginHybrid",8
201102,"Switzerland","BatteryElectric",32
201102,"Switzerland","Others",88
201103,"Switzerland","Diesel",9821
201103,"Switzerland","Petrol",20779
201103,"Switzerland","NonPluginHybrid",551
201103,"Switzerland","PluginHybrid",15
201103,"Switzerland","BatteryElectric",67
201103,"Switzerland","Others",149
201104,"Switzerland","Diesel",8706
201104,"Switzerland","Petrol",19068
201104,"Switzerland","NonPluginHybrid",586
201104,"Switzerland","PluginHybrid",10
201104,"Switzerland","BatteryElectric",39
201104,"Switzerland","Others",87
201105,"Switzerland","Diesel",10069
201105,"Switzerland","Petrol",19668
201105,"Switzerland","NonPluginHybrid",396
201105,"Switzerland","PluginHybrid",11
201105,"Switzerland","BatteryElectric",39
201105,"Switzerland","Others",141
201106,"Switzerland","Diesel",9349
201106,"Switzerland","Petrol",18922
201106,"Switzerland","NonPluginHybrid",425
201106,"Switzerland","PluginHybrid",8
201106,"Switzerland","BatteryElectric",40
201106,"Switzerland","Others",118
201107,"Switzerland","Diesel",8800
201107,"Switzerland","Petrol",17088
201107,"Switzerland","NonPluginHybrid",252
201107,"Switzerland","PluginHybrid",8
201107,"Switzerland","BatteryElectric",27
201107,"Switzerland","Others",105
201108,"Switzerland","Diesel",7448
201108,"Switzerland","Petrol",14664
201108,"Switzerland","NonPluginHybrid",413
201108,"Switzerland","PluginHybrid",7
201108,"Switzerland","BatteryElectric",23
201108,"Switzerland","Others",88
201109,"Switzerland","Diesel",8839
201109,"Switzerland","Petrol",17958
201109,"Switzerland","NonPluginHybrid",531
201109,"Switzerland","PluginHybrid",17
201109,"Switzerland","BatteryElectric",49
201109,"Switzerland","Others",70
201110,"Switzerland","Diesel",9294
201110,"Switzerland","Petrol",17855
201110,"Switzerland","NonPluginHybrid",490
201110,"Switzerland","PluginHybrid",11
201110,"Switzerland","BatteryElectric",16
201110,"Switzerland","Others",63
201111,"Switzerland","Diesel",10591
201111,"Switzerland","Petrol",18239
201111,"Switzerland","NonPluginHybrid",476
201111,"Switzerland","PluginHybrid",13
201111,"Switzerland","BatteryElectric",55
201111,"Switzerland","Others",88
201112,"Switzerland","Diesel",11171
201112,"Switzerland","Petrol",18763
201112,"Switzerland","NonPluginHybrid",518
201112,"Switzerland","PluginHybrid",6
201112,"Switzerland","BatteryElectric",27
201112,"Switzerland","Others",105
201201,"Switzerland","Diesel",9812
201201,"Switzerland","Petrol",14671
201201,"Switzerland","NonPluginHybrid",281
201201,"Switzerland","PluginHybrid",9
201201,"Switzerland","BatteryElectric",51
201201,"Switzerland","Others",98
201202,"Switzerland","Diesel",9271
201202,"Switzerland","Petrol",14781
201202,"Switzerland","NonPluginHybrid",303
201202,"Switzerland","PluginHybrid",18
201202,"Switzerland","BatteryElectric",25
201202,"Switzerland","Others",63
201203,"Switzerland","Diesel",11790
201203,"Switzerland","Petrol",21340
201203,"Switzerland","NonPluginHybrid",608
201203,"Switzerland","PluginHybrid",23
201203,"Switzerland","BatteryElectric",90
201203,"Switzerland","Others",113
201204,"Switzerland","Diesel",10416
201204,"Switzerland","Petrol",18173
201204,"Switzerland","NonPluginHybrid",568
201204,"Switzerland","PluginHybrid",16
201204,"Switzerland","BatteryElectric",114
201204,"Switzerland","Others",86
201205,"Switzerland","Diesel",11178
201205,"Switzerland","Petrol",18230
201205,"Switzerland","NonPluginHybrid",510
201205,"Switzerland","PluginHybrid",15
201205,"Switzerland","BatteryElectric",92
201205,"Switzerland","Others",86
201206,"Switzerland","Diesel",14533
201206,"Switzerland","Petrol",25504
201206,"Switzerland","NonPluginHybrid",729
201206,"Switzerland","PluginHybrid",16
201206,"Switzerland","BatteryElectric",75
201206,"Switzerland","Others",90
201207,"Switzerland","Diesel",8920
201207,"Switzerland","Petrol",14864
201207,"Switzerland","NonPluginHybrid",570
201207,"Switzerland","PluginHybrid",17
201207,"Switzerland","BatteryElectric",68
201207,"Switzerland","Others",48
201208,"Switzerland","Diesel",8590
201208,"Switzerland","Petrol",12898
201208,"Switzerland","NonPluginHybrid",595
201208,"Switzerland","PluginHybrid",23
201208,"Switzerland","BatteryElectric",56
201208,"Switzerland","Others",43
201209,"Switzerland","Diesel",8322
201209,"Switzerland","Petrol",12201
201209,"Switzerland","NonPluginHybrid",573
201209,"Switzerland","PluginHybrid",29
201209,"Switzerland","BatteryElectric",107
201209,"Switzerland","Others",85
201210,"Switzerland","Diesel",10538
201210,"Switzerland","Petrol",15207
201210,"Switzerland","NonPluginHybrid",705
201210,"Switzerland","PluginHybrid",21
201210,"Switzerland","BatteryElectric",95
201210,"Switzerland","Others",65
201211,"Switzerland","Diesel",10473
201211,"Switzerland","Petrol",15634
201211,"Switzerland","NonPluginHybrid",593
201211,"Switzerland","PluginHybrid",19
201211,"Switzerland","BatteryElectric",60
201211,"Switzerland","Others",90
201212,"Switzerland","Diesel",11068
201212,"Switzerland","Petrol",17073
201212,"Switzerland","NonPluginHybrid",451
201212,"Switzerland","PluginHybrid",16
201212,"Switzerland","BatteryElectric",91
201212,"Switzerland","Others",59
201301,"Switzerland","Diesel",8915
201301,"Switzerland","Petrol",12274
201301,"Switzerland","NonPluginHybrid",527
201301,"Switzerland","PluginHybrid",25
201301,"Switzerland","BatteryElectric",66
201301,"Switzerland","Others",65
201302,"Switzerland","Diesel",8913
201302,"Switzerland","Petrol",13114
201302,"Switzerland","NonPluginHybrid",528
201302,"Switzerland","PluginHybrid",41
201302,"Switzerland","BatteryElectric",36
201302,"Switzerland","Others",81
201303,"Switzerland","Diesel",10444
201303,"Switzerland","Petrol",17800
201303,"Switzerland","NonPluginHybrid",789
201303,"Switzerland","PluginHybrid",45
201303,"Switzerland","BatteryElectric",70
201303,"Switzerland","Others",72
201304,"Switzerland","Diesel",10263
201304,"Switzerland","Petrol",17461
201304,"Switzerland","NonPluginHybrid",607
201304,"Switzerland","PluginHybrid",28
201304,"Switzerland","BatteryElectric",45
201304,"Switzerland","Others",72
201305,"Switzerland","Diesel",10032
201305,"Switzerland","Petrol",16740
